product_id,product_name,brand,category,subcategory,base_cost,retail_price,margin_amount,margin_pct,warranty_months,launch_date,discontinued_flag,supplier_country,product_rating,created_at,updated_at
160,Unit Course,Adidas,Home Appliances,Kitchen,252.72,467.26,214.54,45.91,,2024-07-02,,Malta,2.7,2019-09-29 08:39:53,2025-05-24 02:27:13
121,State Drug,Nike,Home Appliances,Cleaning,506.77,988.34,481.57,48.73,0.0,2024-01-07,True,French Southern Territories,,2019-05-22 17:57:16,2025-08-30 11:59:49
162,Our Several,LG,Sports,Team Sports,1432.35,2878.81,1446.46,50.25,24.0,2020-10-20,True,Thailand,,2019-10-13 17:47:52,2025-10-12 02:54:57
163,Name Film,,Fashion,Men,,33.6,16.33,48.6,,2023-02-11,,Macedonia,,2018-12-24 11:57:14,2025-07-10 02:32:32
137,Realize Region,Apple,Electronics,Laptops,819.23,939.31,120.08,12.78,24.0,2022-10-19,True,Singapore,3.3,2020-12-27 04:37:08,2025-02-23 16:20:07
165,Student Girl,,Sports,Fitness,508.01,924.41,416.4,45.04,0.0,2021-02-24,,Korea,,2018-11-13 13:05:23,2025-03-03 10:27:23
166,Protect Task,Puma,Sports,Outdoor,1299.37,2511.07,1211.7,48.25,12.0,2020-10-17,False,Djibouti,2.0,2020-08-13 23:23:02,2025-10-11 15:57:56
167,Detail Doctor,Sony,Fashion,Women,1328.93,2766.43,1437.5,,0.0,2024-01-23,True,Belgium,2.5,2020-05-14 05:45:57,2025-02-28 08:45:20
168,Computer Total,Nike,Electronics,Accessories,1396.9,2391.48,994.58,41.59,,2021-10-07,False,Indonesia,4.4,2018-12-03 00:41:37,2025-12-01 12:14:57
169,Tell Mr,Nike,Home Appliances,Laundry,,366.68,148.79,40.58,,2024-08-01,False,Lithuania,4.2,2019-01-01 17:29:16,2025-06-25 22:34:07
170,Paper Admit,Adidas,Electronics,Tablets,340.59,459.22,118.63,25.83,12.0,2023-10-15,False,Mongolia,,2018-05-17 14:24:14,2025-03-17 23:39:16
160,Relate As,Bosch,Electronics,Smartphones,1355.42,3084.59,,56.06,6.0,2019-10-16,,Suriname,2.1,2020-07-27 11:21:32,2025-04-20 17:37:04
172,College Able,Adidas,Electronics,Smartphones,48.65,104.14,,53.28,6.0,2022-11-21,False,Japan,2.1,2019-09-01 01:29:42,2025-03-23 07:41:57
173,Less Item,LG,Electronics,Accessories,55.11,110.13,55.02,49.96,24.0,2024-06-14,,Ukraine,2.1,2020-10-13 03:35:14,2025-02-07 11:15:20
174,Player Program,Xiaomi,Electronics,Smartphones,1487.08,2823.15,,,24.0,2024-06-14,True,Benin,,2021-01-10 09:00:24,2025-01-23 15:19:22
175,Realize Night,LG,Sports,Team Sports,1065.64,1526.25,460.61,30.18,,2021-04-26,False,Congo,1.2,2018-02-26 21:57:51,2025-10-15 22:49:44
176,Food Camera,Nike,Electronics,Accessories,1113.64,1772.36,658.72,37.17,0.0,2021-02-16,,Tanzania,3.7,2018-03-18 07:23:00,2025-11-06 21:27:14
177,Senior Beat,Nike,Electronics,Tablets,561.3,,,,0.0,2024-08-25,False,Thailand,2.9,2019-07-18 18:44:59,2025-04-29 14:45:38
178,Hotel Live,,Electronics,Tablets,375.65,544.75,169.1,31.04,12.0,2018-09-20,True,Cameroon,4.8,2020-02-13 05:52:24,2025-10-02 00:46:08
179,Rich Own,Apple,Fashion,Women,129.07,259.47,130.4,50.26,24.0,2020-11-29,,Mauritania,,2019-07-19 14:07:08,2025-06-17 04:06:09
180,Follow Trade,Adidas,Electronics,Accessories,949.12,1419.04,469.92,33.12,36.0,2023-04-04,,Bangladesh,4.5,2020-09-27 14:44:29,2025-05-26 23:22:57
181,This Around,Sony,Sports,Outdoor,,2104.2,780.39,37.09,6.0,2024-11-19,False,Martinique,,2020-06-29 10:47:21,2025-09-25 03:58:51
182,Training Address,Sony,Home Appliances,Kitchen,1471.01,2788.02,,47.24,0.0,2024-05-19,False,Wallis and Futuna,3.4,2019-10-12 00:12:14,2025-04-26 00:52:42
183,Both Imagine,Puma,Sports,Team Sports,74.99,187.16,112.17,59.93,24.0,2021-10-20,,Tanzania,,2019-11-19 16:00:11,2025-02-23 06:21:10
184,Force Together,Xiaomi,Electronics,Smartphones,382.92,907.38,,57.8,0.0,2024-02-21,True,Gabon,4.6,2020-06-23 03:43:51,2025-04-11 04:47:52
185,Give Hundred,Philips,Sports,Outdoor,1128.4,1330.73,202.33,15.2,,2018-07-29,True,Malaysia,4.8,2019-03-11 08:25:46,2025-11-04 09:46:19
115,Special Bank,,Fashion,Women,793.04,1364.34,571.3,41.87,,2022-02-13,,Fiji,3.8,2020-11-15 11:43:42,2025-06-22 19:38:53
187,Pick Left,Puma,Fashion,Footwear,369.15,437.12,67.97,,,2018-05-09,,Jersey,3.0,2020-10-01 01:00:26,2025-10-24 08:07:39
188,Chair Create,Sony,Home Appliances,Cleaning,1458.8,2337.14,878.34,37.58,6.0,2023-05-19,,Singapore,2.4,2019-05-20 11:58:06,2025-02-08 05:50:08
189,Cut Teach,Adidas,Electronics,Tablets,1370.61,2085.96,715.35,,0.0,2019-06-22,False,Isle of Man,1.8,2019-05-13 21:01:26,2025-08-28 09:26:11
190,Beyond Including,Puma,Home Appliances,Kitchen,322.15,464.7,142.55,,0.0,2024-09-16,,Bahamas,,2020-09-13 10:30:07,2025-03-14 11:37:53
191,Deal Daughter,Lenovo,Electronics,Tablets,333.78,504.53,170.75,33.84,24.0,2019-02-24,False,Martinique,,2018-03-04 15:51:20,2025-03-02 01:11:56
192,Key Lead,Bosch,Sports,Outdoor,1267.79,,,,0.0,2021-03-06,,Sudan,3.0,2018-09-01 04:05:55,2026-01-02 08:05:38
193,Last Sort,LG,Fashion,Men,197.39,375.37,177.98,47.41,24.0,2023-03-19,,Saudi Arabia,4.3,2020-08-24 13:03:12,2025-09-13 10:50:24
194,Rather Miss,Samsung,Home Appliances,Laundry,209.63,495.89,286.26,57.73,24.0,2021-01-10,,Portugal,1.5,2021-01-11 19:40:22,2025-10-08 07:19:15
195,Bill Possible,Puma,Sports,Team Sports,1011.41,1886.09,,46.38,12.0,2019-07-24,,Holy See (Vatican City State),1.1,2019-04-09 12:03:16,2025-07-10 15:40:59
196,Memory Current,,Fashion,Footwear,113.51,143.42,29.91,,0.0,2020-10-30,,Saint Barthelemy,2.8,2018-12-03 10:59:52,2025-02-11 06:23:23
197,Relate Recent,Bosch,Fashion,Men,301.92,353.82,51.9,14.67,36.0,2020-08-26,True,Falkland Islands (Malvinas),,2020-01-19 15:57:00,2025-08-02 09:54:32
198,Young Want,Adidas,Home Appliances,Laundry,1125.05,2581.5,1456.45,,,2023-07-09,,Malaysia,3.5,2018-03-18 12:28:41,2025-09-09 21:58:02
199,Individual Indeed,Philips,Home Appliances,Laundry,,1180.55,528.4,44.76,6.0,2021-07-29,True,Moldova,4.9,2020-04-12 01:29:00,2025-10-14 10:46:58
200,Describe Realize,,Sports,Team Sports,918.6,1460.75,542.15,37.11,6.0,2023-07-31,False,Trinidad and Tobago,2.2,2019-12-24 01:20:17,2025-04-16 06:29:05
201,World Cut,Samsung,Sports,Fitness,482.31,781.3,298.99,38.27,6.0,2023-05-15,False,Indonesia,4.9,2018-11-21 17:09:43,2025-12-14 11:12:35
202,And Take,Sony,Electronics,Laptops,1226.08,2037.0,810.92,39.81,6.0,2021-11-12,,Denmark,3.7,2018-03-23 06:09:56,2025-09-02 02:06:53
140,Beautiful Behavior,Puma,Fashion,Footwear,172.92,211.42,,18.21,24.0,2020-12-08,,Turkey,2.6,2018-06-26 08:38:50,2026-01-17 07:40:24
204,End Medical,Puma,Electronics,Smartphones,1195.44,2468.91,1273.47,51.58,36.0,2020-11-02,,Andorra,2.9,2018-12-14 07:57:43,2025-02-20 02:27:04
205,Top Understand,Puma,Sports,Outdoor,372.07,674.89,302.82,,,2019-06-14,False,South Georgia and the South Sandwich Islands,2.7,2019-09-22 22:35:05,2025-07-09 23:24:50
206,News Bed,Philips,Sports,Team Sports,317.79,513.4,195.61,38.1,0.0,2021-08-01,True,Ghana,1.7,2019-11-29 08:07:12,2025-06-18 14:13:05
207,Speech At,LG,Sports,Outdoor,1431.72,1877.45,445.73,23.74,6.0,2022-10-02,,Cuba,4.9,2020-04-26 07:45:42,2025-07-30 14:56:20
208,With Than,Xiaomi,Home Appliances,Laundry,1490.98,2095.88,604.9,28.86,12.0,2020-11-25,True,Belarus,4.8,2020-02-29 12:39:46,2025-11-19 22:00:10
209,Thought Movement,,Home Appliances,Laundry,883.48,1394.85,,36.66,0.0,2019-08-17,,Eritrea,3.2,2018-05-21 04:44:45,2025-12-23 08:44:36
210,Thus Position,Lenovo,Electronics,Smartphones,569.21,927.34,358.13,38.62,,2022-11-19,False,Venezuela,4.5,2019-08-17 10:50:14,2025-07-18 16:37:33
211,Surface Soldier,Samsung,Fashion,Men,642.64,1067.88,425.24,39.82,24.0,2024-09-20,True,Macedonia,,2018-10-10 12:29:05,2025-06-21 23:35:58
212,Would Decade,Xiaomi,Fashion,Footwear,193.87,300.13,106.26,35.4,24.0,2024-10-03,True,Cocos (Keeling) Islands,3.1,2019-10-02 16:45:11,2025-01-27 06:10:48
213,Resource Style,Bosch,Sports,Outdoor,292.84,413.61,120.77,29.2,24.0,2019-01-02,True,Moldova,2.5,2020-09-27 16:06:07,2025-12-07 15:15:08
214,Serious Various,,Home Appliances,Cleaning,125.79,,,,24.0,2022-04-05,,France,4.9,2019-07-13 16:11:41,2025-02-21 00:04:24
215,Edge City,Xiaomi,Home Appliances,Laundry,331.84,599.89,268.05,44.68,12.0,2021-11-30,True,Bhutan,,2020-12-20 17:27:34,2025-04-04 20:26:41
216,Despite You,Sony,Electronics,Tablets,242.26,501.31,259.05,51.67,24.0,2019-04-18,True,Haiti,,2019-01-19 22:32:03,2025-04-17 23:41:26
217,Almost Let,Apple,Fashion,Footwear,1067.38,1360.73,293.35,21.56,12.0,2021-08-09,True,Panama,,2018-06-23 09:54:39,2025-09-06 23:03:27
218,Form School,Apple,Electronics,Accessories,1294.93,1742.97,448.04,25.71,0.0,2023-08-07,,Austria,,2018-10-14 22:06:56,2025-03-28 15:15:48
219,Product Brother,Puma,Electronics,Tablets,86.33,203.88,117.55,57.66,24.0,2025-01-08,False,Monaco,3.9,2019-02-25 13:09:37,2025-07-08 04:03:39
220,Significant Close,Apple,Home Appliances,Laundry,1329.5,1703.61,374.11,21.96,24.0,2019-07-29,True,British Indian Ocean Territory (Chagos Archipelago),2.8,2020-09-15 22:57:47,2025-02-22 14:23:33
221,At Security,Sony,Home Appliances,Laundry,1074.39,2493.54,1419.15,56.91,12.0,2019-02-06,,British Virgin Islands,2.1,2018-06-21 14:51:24,2025-08-18 15:01:51
222,About Scientist,Nike,Electronics,Tablets,748.2,1588.41,840.21,52.9,36.0,2019-02-06,True,Dominican Republic,,2019-08-16 06:25:47,2025-11-15 18:20:39
223,Music Whole,,Sports,Team Sports,1302.51,2136.06,833.55,39.02,0.0,2019-04-19,True,Lesotho,4.6,2020-07-03 00:57:24,2025-05-05 18:21:08
224,Catch Discuss,Bosch,Fashion,Footwear,651.8,795.05,143.25,18.02,24.0,2023-07-28,False,Kiribati,1.1,2020-09-26 07:19:48,2025-06-10 21:27:51
225,Gun Magazine,Puma,Home Appliances,Kitchen,656.79,1329.46,672.67,50.6,6.0,2024-03-26,False,Burkina Faso,3.7,2018-12-10 05:48:33,2025-07-14 06:11:12
226,Church Save,,Fashion,Women,260.63,365.84,105.21,28.76,0.0,2024-04-24,,Faroe Islands,3.3,2020-07-11 22:07:21,2025-04-09 20:00:13
227,Four Seven,Bosch,Sports,Outdoor,780.19,1103.05,322.86,29.27,,2023-05-05,True,Congo,2.7,2018-10-17 22:34:41,2025-05-24 19:21:59
228,Be Possible,Lenovo,Home Appliances,Kitchen,396.62,,,,36.0,2022-08-20,,Sweden,4.3,2018-10-21 01:09:32,2025-06-11 09:29:52
229,Note Network,Nike,Sports,Team Sports,460.47,921.52,461.05,50.03,6.0,2022-05-12,,Chile,3.9,2019-01-21 10:27:16,2025-04-22 15:03:24
230,Popular Chance,Lenovo,Electronics,Laptops,430.28,680.22,249.94,,12.0,2022-11-23,,Australia,,2019-06-13 05:30:10,2025-11-11 17:47:54
231,Structure Yeah,Philips,Home Appliances,Cleaning,1244.74,,,,,2024-05-16,True,Taiwan,2.1,2018-03-19 05:46:46,2025-06-30 08:40:49
232,What High,Xiaomi,Fashion,Footwear,652.0,1469.35,817.35,55.63,12.0,2020-09-19,True,Cote d'Ivoire,1.7,2019-03-21 08:33:44,2025-12-29 05:27:47
233,Song Others,Apple,Fashion,Men,1370.95,2742.78,1371.83,50.02,36.0,2021-06-12,True,Haiti,2.7,2020-10-11 03:36:08,2025-04-24 10:42:28
234,Consider Four,Puma,Fashion,Footwear,1336.45,3205.94,,58.31,6.0,2019-12-07,False,Bolivia,2.9,2020-05-30 20:40:00,2025-05-02 15:42:57
235,Right Ahead,Xiaomi,Electronics,Smartphones,,24.85,12.97,52.19,12.0,2024-08-04,True,Tanzania,4.8,2018-08-17 05:50:10,2025-12-26 05:52:23
236,Whom Build,Lenovo,Electronics,Smartphones,1279.74,1496.82,217.08,14.5,36.0,2019-03-20,True,Greenland,2.7,2019-12-07 17:15:48,2025-02-18 14:05:37
237,War Should,Puma,Fashion,Women,816.79,,,,6.0,2022-03-01,True,Japan,,2018-03-22 19:46:32,2025-11-20 21:10:31
238,Or Choose,Apple,Fashion,Footwear,818.88,1816.26,997.38,54.91,24.0,2018-06-12,True,Lesotho,3.7,2018-07-07 04:12:56,2025-10-03 20:59:33
239,Size Half,Bosch,Home Appliances,Laundry,880.74,2051.94,1171.2,,12.0,2023-09-28,True,Poland,2.3,2018-03-09 20:05:19,2025-03-17 02:18:47
240,I Whatever,Lenovo,Home Appliances,Kitchen,693.68,1280.02,586.34,45.81,24.0,2018-10-06,True,Turks and Caicos Islands,2.1,2019-11-28 17:49:31,2025-03-07 01:53:12
241,Position Hundred,Nike,Home Appliances,Cleaning,619.42,1107.55,488.13,44.07,24.0,2020-07-04,True,Cuba,,2019-03-06 17:05:24,2025-10-08 13:31:44
133,Another Mr,Bosch,Electronics,Laptops,1016.72,1486.11,469.39,31.59,12.0,2024-07-25,,Barbados,,2020-05-02 16:22:21,2025-12-27 06:57:44
243,Amount Hope,Nike,Fashion,Women,1249.99,2793.95,1543.96,55.26,6.0,2020-10-20,True,Ukraine,1.9,2019-12-12 08:47:12,2025-05-27 02:47:46
244,Site Same,Nike,Sports,Outdoor,905.45,1444.07,538.62,37.3,0.0,2019-11-04,True,Haiti,2.9,2019-11-17 03:48:37,2025-06-26 07:23:00
245,Particular Behavior,Xiaomi,Sports,Fitness,709.33,816.8,107.47,13.16,24.0,2023-05-19,,Norfolk Island,1.2,2019-11-16 18:55:57,2025-08-02 19:50:18
246,Project About,Puma,Home Appliances,Cleaning,906.68,1748.86,842.18,48.16,6.0,2022-08-15,,Syrian Arab Republic,1.2,2018-07-10 07:32:55,2025-02-14 15:21:51
247,Successful Skill,Adidas,Fashion,Footwear,1169.39,1919.14,749.75,39.07,6.0,2019-05-31,False,Argentina,1.0,2020-09-09 18:43:00,2025-08-11 20:05:21
248,Cover Travel,Sony,Fashion,Footwear,1492.21,3484.62,1992.41,57.18,36.0,2019-09-06,True,Congo,2.6,2020-12-22 06:03:53,2025-08-31 06:16:26
249,Deal Study,Apple,Electronics,Smartphones,546.58,879.98,333.4,37.89,36.0,2022-05-06,True,Slovakia (Slovak Republic),2.6,2018-01-27 07:50:26,2025-11-03 12:20:35
72,Military Congress,,Electronics,Laptops,342.72,500.73,158.01,31.56,12.0,2018-09-04,,Mauritius,3.8,2019-09-23 02:18:12,2025-10-09 13:22:18
251,Clear Begin,Lenovo,Sports,Fitness,629.04,1321.69,,52.41,0.0,2018-09-10,False,Solomon Islands,4.0,2020-04-13 01:47:50,2025-08-01 13:23:56
252,Still Wish,Sony,Electronics,Accessories,1137.75,2207.35,1069.6,48.46,0.0,2024-12-07,True,Israel,2.1,2018-02-24 15:50:43,2025-11-24 16:15:15
253,Easy Door,Sony,Sports,Fitness,1148.02,1715.49,,33.08,6.0,2024-11-09,,Tunisia,,2018-07-12 14:38:13,2025-06-23 19:10:24
254,Carry Be,Philips,Electronics,Laptops,478.0,678.17,200.17,29.52,12.0,2020-09-07,True,Samoa,2.6,2019-12-03 20:07:33,2025-05-25 04:38:49
255,Republican Pull,Apple,Fashion,Women,1199.37,1941.82,,38.23,36.0,2019-08-19,True,Poland,2.1,2020-02-13 17:09:03,2025-10-01 10:19:34
256,Land Wonder,Adidas,Home Appliances,Laundry,1381.81,2415.48,1033.67,42.79,24.0,2022-03-27,,Georgia,2.9,2019-07-10 11:24:06,2025-11-25 07:41:03
257,Name Deep,,Home Appliances,Cleaning,1480.86,,,,24.0,2022-03-11,,Heard Island and McDonald Islands,3.7,2018-06-08 01:57:44,2025-03-14 05:45:24
258,Mention Natural,Sony,Home Appliances,Laundry,239.95,317.92,77.97,24.53,24.0,2022-10-13,False,Tuvalu,2.3,2021-01-12 02:56:00,2025-10-07 09:43:50
259,Real Issue,Puma,Home Appliances,Kitchen,186.57,273.39,86.82,31.76,36.0,2024-11-05,,Zambia,2.0,2019-08-17 16:47:50,2025-09-19 07:35:20
260,As Hour,Bosch,Fashion,Footwear,334.39,688.99,354.6,,36.0,2020-01-22,True,Heard Island and McDonald Islands,4.2,2019-10-03 17:55:49,2025-01-21 20:17:48
261,Picture Realize,,Electronics,Tablets,652.51,726.52,74.01,10.19,24.0,2023-07-15,False,Solomon Islands,2.0,2018-01-21 22:37:21,2025-02-03 16:09:57
262,Various Last,Puma,Fashion,Women,707.92,1424.47,716.55,,6.0,2023-12-08,False,Korea,4.5,2019-01-19 11:37:12,2025-05-20 05:08:39
263,Happen Marriage,Philips,Fashion,Footwear,53.8,72.53,,25.82,12.0,2022-01-24,False,Central African Republic,4.1,2020-09-15 08:31:00,2025-11-15 06:06:29
264,Media Religious,,Home Appliances,Laundry,,2159.41,768.58,35.59,24.0,2023-03-20,False,Saint Martin,2.5,2018-04-28 01:30:48,2025-07-04 15:47:48
265,Address Above,LG,Electronics,Tablets,1206.19,2689.0,1482.81,55.14,24.0,2022-01-22,False,Afghanistan,3.9,2020-06-19 20:38:18,2025-12-17 23:50:51
266,Whatever Perhaps,Xiaomi,Fashion,Men,1476.17,2725.88,1249.71,45.85,,2022-02-09,True,Tuvalu,1.5,2019-07-16 08:49:47,2025-06-11 09:58:15
267,Range Attention,LG,Sports,Fitness,234.67,328.29,93.62,28.52,36.0,2018-09-17,False,Luxembourg,,2018-09-26 20:20:27,2025-04-26 19:24:51
268,New Staff,Puma,Home Appliances,Cleaning,1328.85,2091.12,762.27,36.45,6.0,2018-03-13,False,Korea,4.5,2018-08-31 02:35:01,2025-04-17 02:36:52
269,Fire Player,Lenovo,Home Appliances,Cleaning,1463.29,3371.31,1908.02,56.6,,2021-01-29,False,Belize,4.3,2019-04-17 19:02:29,2025-12-16 21:41:58
270,Determine Laugh,,Fashion,Footwear,,150.38,50.43,33.54,0.0,2021-08-11,True,Greenland,3.9,2020-10-08 21:12:50,2025-12-19 10:33:24
271,Could Course,Nike,Electronics,Laptops,837.01,1307.02,470.01,35.96,0.0,2024-12-05,False,Tanzania,3.0,2019-09-04 08:23:05,2025-04-10 12:29:33
272,Human Above,Sony,Fashion,Footwear,1079.69,1810.46,730.77,40.36,24.0,2022-05-03,,Kuwait,1.5,2020-11-29 23:15:13,2025-09-27 22:31:30
273,Move South,Nike,Home Appliances,Cleaning,94.24,162.17,67.93,41.89,12.0,2018-05-11,True,Djibouti,1.6,2018-09-11 08:40:09,2025-03-12 13:07:28
274,Sport Former,Apple,Sports,Team Sports,888.35,1760.41,872.06,49.54,36.0,2020-08-19,,Saint Barthelemy,4.5,2020-04-29 16:36:23,2025-05-11 03:33:45
275,Mr Return,Xiaomi,Sports,Outdoor,114.8,204.52,89.72,43.87,,2024-08-15,,Cape Verde,3.7,2018-06-25 07:44:59,2025-09-22 22:04:03
276,Order Yes,LG,Sports,Outdoor,1058.31,2446.78,1388.47,56.75,12.0,2021-10-29,False,Brunei Darussalam,4.0,2018-07-30 08:40:40,2025-02-07 12:54:07
277,Science Social,Puma,Home Appliances,Kitchen,223.97,418.82,194.85,46.52,0.0,2018-07-09,False,Madagascar,5.0,2019-10-17 11:25:20,2025-12-27 13:28:17
278,Others Such,Samsung,Fashion,Footwear,471.42,841.87,370.45,44.0,0.0,2024-09-05,True,Cayman Islands,4.1,2020-02-27 15:10:19,2025-03-08 01:50:30
279,Company Receive,Philips,Electronics,Accessories,630.41,762.92,132.51,17.37,36.0,2024-12-10,False,Macedonia,2.8,2019-12-04 05:02:53,2025-11-05 23:39:27
280,One Own,Philips,Electronics,Accessories,852.38,1145.06,,25.56,36.0,2018-04-07,False,France,4.3,2019-07-23 11:56:46,2025-06-26 09:30:19
281,Machine Test,Philips,Electronics,Laptops,,61.59,33.21,53.92,12.0,2020-12-06,False,Croatia,1.9,2019-01-10 07:24:52,2025-08-10 23:58:12
282,Bar Far,Philips,Home Appliances,Laundry,964.85,1073.8,108.95,10.15,24.0,2018-05-29,False,Qatar,2.2,2018-09-12 06:15:57,2025-02-20 09:56:11
283,Give Weight,Xiaomi,Electronics,Tablets,283.78,432.8,149.02,34.43,6.0,2024-06-11,False,Singapore,2.9,2018-06-18 20:28:22,2025-12-05 07:48:15
284,Tend Old,Xiaomi,Sports,Team Sports,683.64,1305.0,621.36,47.61,,2018-04-01,True,Libyan Arab Jamahiriya,4.3,2020-04-02 06:47:19,2025-10-02 17:13:09
285,Deal Strategy,Nike,Electronics,Laptops,515.35,906.52,,43.15,12.0,2019-10-31,False,French Southern Territories,1.6,2019-09-01 12:28:52,2025-04-25 07:06:05
286,Product Out,Nike,Sports,Team Sports,437.64,615.71,178.07,28.92,12.0,2020-04-11,,British Virgin Islands,3.6,2019-10-08 05:36:56,2025-08-11 20:41:45
287,Model Heart,Sony,Sports,Team Sports,1359.09,2398.63,1039.54,43.34,,2024-05-28,True,Argentina,1.5,2019-01-29 06:38:30,2025-01-31 21:01:19
288,Item Air,Philips,Sports,Team Sports,1261.53,,,,36.0,2018-10-05,,Netherlands,3.2,2020-08-01 05:45:46,2025-03-17 21:09:09
289,Enough Two,Apple,Home Appliances,Kitchen,659.65,1149.04,489.39,42.59,,2021-08-17,,Portugal,2.8,2020-09-06 02:17:14,2025-02-04 17:19:42
290,Home Whatever,Xiaomi,Electronics,Laptops,495.93,940.32,444.39,,6.0,2021-11-13,False,Grenada,2.4,2019-03-28 04:26:00,2025-12-09 14:51:23
291,From Wear,Sony,Electronics,Accessories,1018.05,1722.75,704.7,40.91,,2024-01-28,,Bosnia and Herzegovina,2.1,2019-05-13 00:01:56,2025-12-10 16:22:20
292,Thing Finish,Lenovo,Electronics,Laptops,588.09,688.7,100.61,14.61,12.0,2023-01-31,False,Belize,,2018-08-23 23:27:43,2025-03-09 02:09:30
293,Thousand Ready,Sony,Fashion,Footwear,909.14,1370.97,461.83,33.69,36.0,2018-04-15,True,Grenada,,2020-02-13 21:57:56,2025-08-01 19:25:13
294,Laugh Exist,Xiaomi,Sports,Outdoor,718.21,1513.68,795.47,,12.0,2018-10-28,False,Qatar,1.7,2018-06-07 04:15:25,2025-10-20 21:18:09
295,For Language,,Electronics,Tablets,1100.33,2701.25,,59.27,,2024-06-25,False,Montenegro,,2020-03-16 17:37:17,2025-03-27 01:28:56
296,Risk Become,Puma,Sports,Fitness,1136.02,1482.07,346.05,23.35,6.0,2022-03-30,True,San Marino,3.5,2018-09-30 00:18:34,2025-09-12 07:51:24
297,Allow Author,Xiaomi,Home Appliances,Kitchen,123.94,,,,24.0,2019-08-23,True,Sao Tome and Principe,,2019-04-16 06:35:19,2025-05-15 21:09:13
298,Country Sister,,Electronics,Smartphones,,593.14,346.51,58.42,24.0,2019-08-16,True,Timor-Leste,2.4,2020-04-18 03:52:40,2025-07-09 19:49:16
299,On Poor,Samsung,Electronics,Laptops,994.86,2081.88,1087.02,52.21,,2020-11-21,True,Montserrat,2.5,2018-06-07 02:07:39,2025-08-24 20:58:17
300,Perform Property,Apple,Electronics,Smartphones,1277.63,1803.86,526.23,29.17,0.0,2025-01-08,True,Saint Lucia,,2019-11-02 18:42:57,2025-05-06 17:27:26
301,Remain Or,Apple,Sports,Outdoor,1456.9,2394.62,,,12.0,2020-07-03,True,Burundi,2.1,2019-06-24 03:50:49,2025-05-09 13:21:07
302,Science Happen,Philips,Fashion,Footwear,136.6,302.19,165.59,54.8,24.0,2019-05-10,False,United Kingdom,3.3,2018-11-25 03:51:51,2025-02-17 14:04:58
303,Staff Reality,Lenovo,Electronics,Accessories,728.8,1689.74,960.94,56.87,,2022-06-27,,Zambia,4.8,2020-08-08 00:41:24,2025-01-18 04:20:33
304,College And,,Fashion,Footwear,165.09,202.39,,18.43,12.0,2022-02-03,True,Norway,4.0,2019-10-03 05:42:54,2025-02-15 14:38:34
305,Require Such,LG,Fashion,Footwear,915.22,1637.7,722.48,44.12,6.0,2023-08-14,,Greenland,3.9,2020-11-02 00:26:41,2025-09-15 13:08:59
306,Chair Just,Sony,Fashion,Men,962.62,1877.8,,48.74,0.0,2019-11-23,True,Burkina Faso,4.1,2018-06-09 16:42:09,2025-05-23 22:55:45
307,Science Cell,Lenovo,Sports,Outdoor,1216.12,2131.69,915.57,42.95,,2022-06-01,False,Nepal,,2019-02-02 13:20:55,2025-10-31 00:37:14
308,Cup Close,Samsung,Home Appliances,Laundry,1018.3,1584.4,566.1,35.73,,2020-06-11,True,Aruba,3.4,2020-03-30 08:27:38,2025-11-18 15:41:50
309,Performance Discuss,Sony,Sports,Outdoor,1351.43,2405.62,1054.19,43.82,,2022-08-31,False,Malawi,2.9,2019-06-03 21:44:54,2025-04-15 17:43:34
310,Reach Else,LG,Fashion,Footwear,254.86,553.04,298.18,53.92,0.0,2020-05-10,False,Nicaragua,4.0,2020-10-21 11:28:13,2025-09-13 02:33:33
311,Offer Perhaps,Sony,Home Appliances,Cleaning,988.05,2219.04,1230.99,,0.0,2022-03-25,True,Lithuania,4.5,2020-12-25 02:06:48,2025-11-01 21:59:27
312,Quality Various,Xiaomi,Home Appliances,Cleaning,1231.07,1905.14,674.07,35.38,36.0,2023-08-16,False,Cayman Islands,1.6,2020-08-02 07:17:14,2025-08-08 02:10:38
313,Next Music,Puma,Home Appliances,Kitchen,202.55,257.19,54.64,21.24,6.0,2024-05-20,,Saint Barthelemy,1.3,2019-07-15 22:47:19,2025-09-26 02:25:10
314,Six Right,Adidas,Electronics,Tablets,1008.74,1679.17,670.43,39.93,36.0,2018-06-14,False,Albania,,2019-03-15 13:18:01,2025-10-04 03:08:28
315,Television Leg,Apple,Home Appliances,Cleaning,259.3,529.63,,51.04,6.0,2019-11-26,,Monaco,4.8,2019-12-13 03:53:01,2025-10-19 22:33:52
316,Step Itself,Samsung,Fashion,Footwear,545.79,726.86,181.07,24.91,0.0,2018-09-09,True,French Polynesia,3.8,2018-04-22 00:28:46,2025-10-14 21:40:28
317,Operation Answer,Bosch,Fashion,Footwear,56.16,105.62,49.46,46.83,0.0,2023-07-30,,Colombia,4.8,2018-12-07 17:38:27,2025-10-16 01:51:49
318,Former White,Apple,Fashion,Men,1134.4,1469.86,,22.82,,2023-04-13,True,Albania,4.8,2018-06-06 07:05:23,2025-10-26 07:34:14
319,Stop However,Samsung,Electronics,Accessories,797.5,1408.99,611.49,,24.0,2023-10-02,True,Mayotte,1.1,2019-03-27 22:51:28,2025-04-25 13:46:55
